კიღურაძე ივანე	ივანე	კიღურაძე	http://parliament.ge//index.php?option=com_k2&amp;view=item&amp;id=221:kiguradze-ivane&amp;Itemid=129&amp;lang=ge	https://declaration.gov.ge/declaration.php?id=47883	407	2	http://ka.wikipedia.org/w/index.php?search=კიღურაძე%20ივანე	https://twitter.com/search?q=კიღურაძე%20ივანე	http://www.facebook.com/search.php?q=კიღურაძე%20ივანე	https://www.linkedin.com/vsearch/p?type=people&amp;keywords=კიღურაძე%20ივანე 
კიკნაველიძე შალვა	შალვა	კიკნაველიძე	http://parliament.ge//index.php?option=com_k2&amp;view=item&amp;id=225:kiknavelidze-shalva&amp;Itemid=129&amp;lang=ge	https://declaration.gov.ge/declaration.php?id=44032	73	1	http://ka.wikipedia.org/w/index.php?search=კიკნაველიძე%20შალვა	https://twitter.com/search?q=კიკნაველიძე%20შალვა	http://www.facebook.com/search.php?q=კიკნაველიძე%20შალვა	https://www.linkedin.com/vsearch/p?type=people&amp;keywords=კიკნაველიძე%20შალვა 
კიკნაველიძე პაატა	პაატა	კიკნაველიძე	http://parliament.ge//index.php?option=com_k2&amp;view=item&amp;id=263:kiknavelidze-paata&amp;lang=ge	https://declaration.gov.ge/declaration.php?id=46705	289	1	http://ka.wikipedia.org/w/index.php?search=კიკნაველიძე%20პაატა	https://twitter.com/search?q=კიკნაველიძე%20პაატა	http://www.facebook.com/search.php?q=კიკნაველიძე%20პაატა	https://www.linkedin.com/vsearch/p?type=people&amp;keywords=კიკნაველიძე%20პაატა 
კვაჭანტირაძე ზვიად	ზვიად	კვაჭანტირაძე	http://parliament.ge//index.php?option=com_k2&amp;view=item&amp;id=157:kvachantiradze-zviad&amp;Itemid=129&amp;lang=ge	https://declaration.gov.ge/declaration.php?id=44030	81	1	http://ka.wikipedia.org/w/index.php?search=კვაჭანტირაძე%20ზვიად	https://twitter.com/search?q=კვაჭანტირაძე%20ზვიად	http://www.facebook.com/search.php?q=კვაჭანტირაძე%20ზვიად	https://www.linkedin.com/vsearch/p?type=people&amp;keywords=კვაჭანტირაძე%20ზვიად 
კვიჟინაძე პაატა	პაატა	კვიჟინაძე	http://parliament.ge//index.php?option=com_k2&amp;view=item&amp;id=223:kvizhinadze-paata&amp;Itemid=129&amp;lang=ge	https://declaration.gov.ge/declaration.php?id=44031	52	1	http://ka.wikipedia.org/w/index.php?search=კვიჟინაძე%20პაატა	https://twitter.com/search?q=კვიჟინაძე%20პაატა	http://www.facebook.com/search.php?q=კვიჟინაძე%20პაატა	https://www.linkedin.com/vsearch/p?type=people&amp;keywords=კვიჟინაძე%20პაატა 
კობახიძე მანანა	მანანა	კობახიძე	http://parliament.ge//index.php?option=com_k2&amp;view=item&amp;id=246:kobakhidze-manana&amp;Itemid=129&amp;lang=ge	https://declaration.gov.ge/declaration.php?id=44034	81	1	http://ka.wikipedia.org/w/index.php?search=კობახიძე%20მანანა	https://twitter.com/search?q=კობახიძე%20მანანა	http://www.facebook.com/search.php?q=კობახიძე%20მანანა	https://www.linkedin.com/vsearch/p?type=people&amp;keywords=კობახიძე%20მანანა 
კოპალიანი კარლო	კარლო	კოპალიანი	http://parliament.ge//index.php?option=com_k2&amp;view=item&amp;id=68:kopaliani-karlo&amp;Itemid=129&amp;lang=ge	https://declaration.gov.ge/declaration.php?id=45882	227	4	http://ka.wikipedia.org/w/index.php?search=კოპალიანი%20კარლო	https://twitter.com/search?q=კოპალიანი%20კარლო	http://www.facebook.com/search.php?q=კოპალიანი%20კარლო	https://www.linkedin.com/vsearch/p?type=people&amp;keywords=კოპალიანი%20კარლო 
კორძაია თამარ	თამარ	კორძაია	http://parliament.ge//index.php?option=com_k2&amp;view=item&amp;id=262:kordzaia-tamar&amp;lang=ge	https://declaration.gov.ge/declaration.php?id=46704	290	1	http://ka.wikipedia.org/w/index.php?search=კორძაია%20თამარ	https://twitter.com/search?q=კორძაია%20თამარ	http://www.facebook.com/search.php?q=კორძაია%20თამარ	https://www.linkedin.com/vsearch/p?type=people&amp;keywords=კორძაია%20თამარ 
კუბლაშვილი პავლე	პავლე	კუბლაშვილი	http://parliament.ge//index.php?option=com_k2&amp;view=item&amp;id=69:kublashvili-pavle&amp;Itemid=129&amp;lang=ge	https://declaration.gov.ge/declaration.php?id=46151	240	4	http://ka.wikipedia.org/w/index.php?search=კუბლაშვილი%20პავლე	https://twitter.com/search?q=კუბლაშვილი%20პავლე	http://www.facebook.com/search.php?q=კუბლაშვილი%20პავლე	https://www.linkedin.com/vsearch/p?type=people&amp;keywords=კუბლაშვილი%20პავლე 
ლემონჯავა ვახტანგ	ვახტანგ	ლემონჯავა	http://parliament.ge//index.php?option=com_k2&amp;view=item&amp;id=185:lemonjava-vakhtang&amp;Itemid=129&amp;lang=ge	https://declaration.gov.ge/declaration.php?id=46963	345	1	http://ka.wikipedia.org/w/index.php?search=ლემონჯავა%20ვახტანგ	https://twitter.com/search?q=ლემონჯავა%20ვახტანგ	http://www.facebook.com/search.php?q=ლემონჯავა%20ვახტანგ	https://www.linkedin.com/vsearch/p?type=people&amp;keywords=ლემონჯავა%20ვახტანგ 
ლეჟავა პაატა	პაატა	ლეჟავა	http://parliament.ge//index.php?option=com_k2&amp;view=item&amp;id=149:lezhava-paata&amp;Itemid=129&amp;lang=ge	https://declaration.gov.ge/declaration.php?id=45893	229	4	http://ka.wikipedia.org/w/index.php?search=ლეჟავა%20პაატა	https://twitter.com/search?q=ლეჟავა%20პაატა	http://www.facebook.com/search.php?q=ლეჟავა%20პაატა	https://www.linkedin.com/vsearch/p?type=people&amp;keywords=ლეჟავა%20პაატა 
ლიპარტელიანი გოგი	გოგი	ლიპარტელიანი	http://parliament.ge//index.php?option=com_k2&amp;view=item&amp;id=81:liparteliani-gogi&amp;Itemid=129&amp;lang=ge	https://declaration.gov.ge/declaration.php?id=45771	225	4	http://ka.wikipedia.org/w/index.php?search=ლიპარტელიანი%20გოგი	https://twitter.com/search?q=ლიპარტელიანი%20გოგი	http://www.facebook.com/search.php?q=ლიპარტელიანი%20გოგი	https://www.linkedin.com/vsearch/p?type=people&amp;keywords=ლიპარტელიანი%20გოგი 
ლონდარიძე ტარიელ	ტარიელ	ლონდარიძე	http://parliament.ge//index.php?option=com_k2&amp;view=item&amp;id=151:londaridze-tariel&amp;Itemid=129&amp;lang=ge	https://declaration.gov.ge/declaration.php?id=44035	63	1	http://ka.wikipedia.org/w/index.php?search=ლონდარიძე%20ტარიელ	https://twitter.com/search?q=ლონდარიძე%20ტარიელ	http://www.facebook.com/search.php?q=ლონდარიძე%20ტარიელ	https://www.linkedin.com/vsearch/p?type=people&amp;keywords=ლონდარიძე%20ტარიელ 
ლორთქიფანიძე დათო	დათო	ლორთქიფანიძე	http://parliament.ge//index.php?option=com_k2&amp;view=item&amp;id=192:lortkiphanidze-dato&amp;Itemid=129&amp;lang=ge	https://declaration.gov.ge/declaration.php?id=44539	88	1	http://ka.wikipedia.org/w/index.php?search=ლორთქიფანიძე%20დათო	https://twitter.com/search?q=ლორთქიფანიძე%20დათო	http://www.facebook.com/search.php?q=ლორთქიფანიძე%20დათო	https://www.linkedin.com/vsearch/p?type=people&amp;keywords=ლორთქიფანიძე%20დათო 
მაჭავარიანი მიხეილ	მიხეილ	მაჭავარიანი	http://parliament.ge//index.php?option=com_k2&amp;view=item&amp;id=84:machavariani-mikheil&amp;Itemid=129&amp;lang=ge	https://declaration.gov.ge/declaration.php?id=45907	228	4	http://ka.wikipedia.org/w/index.php?search=მაჭავარიანი%20მიხეილ	https://twitter.com/search?q=მაჭავარიანი%20მიხეილ	http://www.facebook.com/search.php?q=მაჭავარიანი%20მიხეილ	https://www.linkedin.com/vsearch/p?type=people&amp;keywords=მაჭავარიანი%20მიხეილ 
მაღრაძე გუგული	გუგული	მაღრაძე	http://parliament.ge//index.php?option=com_k2&amp;view=item&amp;id=207:maghradze-guguli&amp;Itemid=129&amp;lang=ge	https://declaration.gov.ge/declaration.php?id=44039	78	1	http://ka.wikipedia.org/w/index.php?search=მაღრაძე%20გუგული	https://twitter.com/search?q=მაღრაძე%20გუგული	http://www.facebook.com/search.php?q=მაღრაძე%20გუგული	https://www.linkedin.com/vsearch/p?type=people&amp;keywords=მაღრაძე%20გუგული 
მაისურაძე თემურ	თემურ	მაისურაძე	http://parliament.ge//index.php?option=com_k2&amp;view=item&amp;id=219:maisuradze-temur&amp;Itemid=129&amp;lang=ge	https://declaration.gov.ge/declaration.php?id=44036	81	1	http://ka.wikipedia.org/w/index.php?search=მაისურაძე%20თემურ	https://twitter.com/search?q=მაისურაძე%20თემურ	http://www.facebook.com/search.php?q=მაისურაძე%20თემურ	https://www.linkedin.com/vsearch/p?type=people&amp;keywords=მაისურაძე%20თემურ 
მახარაძე მიხეილ	მიხეილ	მახარაძე	http://parliament.ge//index.php?option=com_k2&amp;view=item&amp;id=209:makharadze-mikeil&amp;Itemid=129&amp;lang=ge	https://declaration.gov.ge/declaration.php?id=46202	240	2	http://ka.wikipedia.org/w/index.php?search=მახარაძე%20მიხეილ	https://twitter.com/search?q=მახარაძე%20მიხეილ	http://www.facebook.com/search.php?q=მახარაძე%20მიხეილ	https://www.linkedin.com/vsearch/p?type=people&amp;keywords=მახარაძე%20მიხეილ 
მალაშხია შოთა	შოთა	მალაშხია	http://parliament.ge//index.php?option=com_k2&amp;view=item&amp;id=90:malashkhia-shota&amp;Itemid=129&amp;lang=ge	https://declaration.gov.ge/declaration.php?id=45704	216	4	http://ka.wikipedia.org/w/index.php?search=მალაშხია%20შოთა	https://twitter.com/search?q=მალაშხია%20შოთა	http://www.facebook.com/search.php?q=მალაშხია%20შოთა	https://www.linkedin.com/vsearch/p?type=people&amp;keywords=მალაშხია%20შოთა 
მამედოვი ალი	ალი	მამედოვი	http://parliament.ge//index.php?option=com_k2&amp;view=item&amp;id=206:mamedov-ali&amp;Itemid=129&amp;lang=ge	https://declaration.gov.ge/declaration.php?id=44038	79	1	http://ka.wikipedia.org/w/index.php?search=მამედოვი%20ალი	https://twitter.com/search?q=მამედოვი%20ალი	http://www.facebook.com/search.php?q=მამედოვი%20ალი	https://www.linkedin.com/vsearch/p?type=people&amp;keywords=მამედოვი%20ალი 
მეჭიაური თამაზ	თამაზ	მეჭიაური	http://parliament.ge//index.php?option=com_k2&amp;view=item&amp;id=218:mechiauri-tamaz&amp;Itemid=129&amp;lang=ge	https://declaration.gov.ge/declaration.php?id=44535	100	1	http://ka.wikipedia.org/w/index.php?search=მეჭიაური%20თამაზ	https://twitter.com/search?q=მეჭიაური%20თამაზ	http://www.facebook.com/search.php?q=მეჭიაური%20თამაზ	https://www.linkedin.com/vsearch/p?type=people&amp;keywords=მეჭიაური%20თამაზ 
მეგრელიძე ომარ	ომარ	მეგრელიძე	http://parliament.ge//index.php?option=com_k2&amp;view=item&amp;id=186:megrelidze-omar&amp;Itemid=129&amp;lang=ge	https://declaration.gov.ge/declaration.php?id=44040	79	1	http://ka.wikipedia.org/w/index.php?search=მეგრელიძე%20ომარ	https://twitter.com/search?q=მეგრელიძე%20ომარ	http://www.facebook.com/search.php?q=მეგრელიძე%20ომარ	https://www.linkedin.com/vsearch/p?type=people&amp;keywords=მეგრელიძე%20ომარ 
მელაძე გიორგი	გიორგი	მელაძე	http://parliament.ge//index.php?option=com_k2&amp;view=item&amp;id=94:meladze-giorgi&amp;Itemid=129&amp;lang=ge	https://declaration.gov.ge/declaration.php?id=45995	232	4	http://ka.wikipedia.org/w/index.php?search=მელაძე%20გიორგი	https://twitter.com/search?q=მელაძე%20გიორგი	http://www.facebook.com/search.php?q=მელაძე%20გიორგი	https://www.linkedin.com/vsearch/p?type=people&amp;keywords=მელაძე%20გიორგი 
მელიქიშვილი ზურაბ	ზურაბ	მელიქიშვილი	http://parliament.ge//index.php?option=com_k2&amp;view=item&amp;id=95:melikishvili-zurab&amp;Itemid=129&amp;lang=ge	https://declaration.gov.ge/declaration.php?id=46054	235	4	http://ka.wikipedia.org/w/index.php?search=მელიქიშვილი%20ზურაბ	https://twitter.com/search?q=მელიქიშვილი%20ზურაბ	http://www.facebook.com/search.php?q=მელიქიშვილი%20ზურაბ	https://www.linkedin.com/vsearch/p?type=people&amp;keywords=მელიქიშვილი%20ზურაბ 
მინაშვილი აკაკი	აკაკი	მინაშვილი	http://parliament.ge//index.php?option=com_k2&amp;view=item&amp;id=96:minashvili-akaki&amp;Itemid=129&amp;lang=ge	https://declaration.gov.ge/declaration.php?id=46044	236	4	http://ka.wikipedia.org/w/index.php?search=მინაშვილი%20აკაკი	https://twitter.com/search?q=მინაშვილი%20აკაკი	http://www.facebook.com/search.php?q=მინაშვილი%20აკაკი	https://www.linkedin.com/vsearch/p?type=people&amp;keywords=მინაშვილი%20აკაკი 
მიროტაძე ანი	ანი	მიროტაძე	http://parliament.ge//index.php?option=com_k2&amp;view=item&amp;id=237:mirotadze-ani&amp;Itemid=129&amp;lang=ge	https://declaration.gov.ge/declaration.php?id=44041	77	1	http://ka.wikipedia.org/w/index.php?search=მიროტაძე%20ანი	https://twitter.com/search?q=მიროტაძე%20ანი	http://www.facebook.com/search.php?q=მიროტაძე%20ანი	https://www.linkedin.com/vsearch/p?type=people&amp;keywords=მიროტაძე%20ანი 
მისაბიშვილი გურამ	გურამ	მისაბიშვილი	http://parliament.ge//index.php?option=com_k2&amp;view=item&amp;id=139:misabishvili-guram&amp;Itemid=129&amp;lang=ge	https://declaration.gov.ge/declaration.php?id=45934	227	3	http://ka.wikipedia.org/w/index.php?search=მისაბიშვილი%20გურამ	https://twitter.com/search?q=მისაბიშვილი%20გურამ	http://www.facebook.com/search.php?q=მისაბიშვილი%20გურამ	https://www.linkedin.com/vsearch/p?type=people&amp;keywords=მისაბიშვილი%20გურამ 
მკოიანი ენზელ	ენზელ	მკოიანი	http://parliament.ge//index.php?option=com_k2&amp;view=item&amp;id=98:mkoyan-enzel&amp;Itemid=129&amp;lang=ge	https://declaration.gov.ge/declaration.php?id=45935	232	4	http://ka.wikipedia.org/w/index.php?search=მკოიანი%20ენზელ	https://twitter.com/search?q=მკოიანი%20ენზელ	http://www.facebook.com/search.php?q=მკოიანი%20ენზელ	https://www.linkedin.com/vsearch/p?type=people&amp;keywords=მკოიანი%20ენზელ 
ნადირაშვილი ირმა	ირმა	ნადირაშვილი	http://parliament.ge//index.php?option=com_k2&amp;view=item&amp;id=217:nadirashvili-irma&amp;Itemid=129&amp;lang=ge	https://declaration.gov.ge/declaration.php?id=46829	325	1	http://ka.wikipedia.org/w/index.php?search=ნადირაშვილი%20ირმა	https://twitter.com/search?q=ნადირაშვილი%20ირმა	http://www.facebook.com/search.php?q=ნადირაშვილი%20ირმა	https://www.linkedin.com/vsearch/p?type=people&amp;keywords=ნადირაშვილი%20ირმა 
ნაყოფია კობა	კობა	ნაყოფია	http://parliament.ge//index.php?option=com_k2&amp;view=item&amp;id=100:nakopia-koba&amp;Itemid=129&amp;lang=ge	https://declaration.gov.ge/declaration.php?id=46188	242	4	http://ka.wikipedia.org/w/index.php?search=ნაყოფია%20კობა	https://twitter.com/search?q=ნაყოფია%20კობა	http://www.facebook.com/search.php?q=ნაყოფია%20კობა	https://www.linkedin.com/vsearch/p?type=people&amp;keywords=ნაყოფია%20კობა 
ნიკოლაიშვილი რამაზ	რამაზ	ნიკოლაიშვილი	http://parliament.ge//index.php?option=com_k2&amp;view=item&amp;id=216:nikolaishvili-ramaz&amp;Itemid=129&amp;lang=ge	https://declaration.gov.ge/declaration.php?id=46035	236	1	http://ka.wikipedia.org/w/index.php?search=ნიკოლაიშვილი%20რამაზ	https://twitter.com/search?q=ნიკოლაიშვილი%20რამაზ	http://www.facebook.com/search.php?q=ნიკოლაიშვილი%20რამაზ	https://www.linkedin.com/vsearch/p?type=people&amp;keywords=ნიკოლაიშვილი%20რამაზ 
ნიშნიანიძე ომარ	ომარ	ნიშნიანიძე	http://parliament.ge//index.php?option=com_k2&amp;view=item&amp;id=215:nishnianidze-omar&amp;Itemid=129&amp;lang=ge	https://declaration.gov.ge/declaration.php?id=44540	101	1	http://ka.wikipedia.org/w/index.php?search=ნიშნიანიძე%20ომარ	https://twitter.com/search?q=ნიშნიანიძე%20ომარ	http://www.facebook.com/search.php?q=ნიშნიანიძე%20ომარ	https://www.linkedin.com/vsearch/p?type=people&amp;keywords=ნიშნიანიძე%20ომარ 
ოჩიაური გიორგი	გიორგი	ოჩიაური	http://parliament.ge//index.php?option=com_k2&amp;view=item&amp;id=213:ochiauri-giorgi&amp;Itemid=129&amp;lang=ge	https://declaration.gov.ge/declaration.php?id=44045	74	1	http://ka.wikipedia.org/w/index.php?search=ოჩიაური%20გიორგი	https://twitter.com/search?q=ოჩიაური%20გიორგი	http://www.facebook.com/search.php?q=ოჩიაური%20გიორგი	https://www.linkedin.com/vsearch/p?type=people&amp;keywords=ოჩიაური%20გიორგი 
ოქრიაშვილი კახაბერ	კახაბერ	ოქრიაშვილი	http://parliament.ge//index.php?option=com_k2&amp;view=item&amp;id=103:okriashvili-kakhaber&amp;Itemid=129&amp;lang=ge	https://declaration.gov.ge/declaration.php?id=46193	241	4	http://ka.wikipedia.org/w/index.php?search=ოქრიაშვილი%20კახაბერ	https://twitter.com/search?q=ოქრიაშვილი%20კახაბერ	http://www.facebook.com/search.php?q=ოქრიაშვილი%20კახაბერ	https://www.linkedin.com/vsearch/p?type=people&amp;keywords=ოქრიაშვილი%20კახაბერ 
ონოფრიშვილი დავით	დავით	ონოფრიშვილი	http://parliament.ge//index.php?option=com_k2&amp;view=item&amp;id=156:onoprishvili-david&amp;Itemid=129&amp;lang=ge	https://declaration.gov.ge/declaration.php?id=44044	81	1	http://ka.wikipedia.org/w/index.php?search=ონოფრიშვილი%20დავით	https://twitter.com/search?q=ონოფრიშვილი%20დავით	http://www.facebook.com/search.php?q=ონოფრიშვილი%20დავით	https://www.linkedin.com/vsearch/p?type=people&amp;keywords=ონოფრიშვილი%20დავით 
პაპუაშვილი ზაზა	ზაზა	პაპუაშვილი	http://parliament.ge//index.php?option=com_k2&amp;view=item&amp;id=158:papuashvili-zaza&amp;Itemid=129&amp;lang=ge	https://declaration.gov.ge/declaration.php?id=44046	66	1	http://ka.wikipedia.org/w/index.php?search=პაპუაშვილი%20ზაზა	https://twitter.com/search?q=პაპუაშვილი%20ზაზა	http://www.facebook.com/search.php?q=პაპუაშვილი%20ზაზა	https://www.linkedin.com/vsearch/p?type=people&amp;keywords=პაპუაშვილი%20ზაზა 
პეტროსიანი სამველ	სამველ	პეტროსიანი	http://parliament.ge//index.php?option=com_k2&amp;view=item&amp;id=180:petrosian-samvel&amp;Itemid=129&amp;lang=ge	https://declaration.gov.ge/declaration.php?id=45300	200	1	http://ka.wikipedia.org/w/index.php?search=პეტროსიანი%20სამველ	https://twitter.com/search?q=პეტროსიანი%20სამველ	http://www.facebook.com/search.php?q=პეტროსიანი%20სამველ	https://www.linkedin.com/vsearch/p?type=people&amp;keywords=პეტროსიანი%20სამველ 
პოღოსიანი რუსლან	რუსლან	პოღოსიანი	http://parliament.ge//index.php?option=com_k2&amp;view=item&amp;id=243:poghosian-ruslan&amp;Itemid=129&amp;lang=ge	https://declaration.gov.ge/declaration.php?id=44048	67	1	http://ka.wikipedia.org/w/index.php?search=პოღოსიანი%20რუსლან	https://twitter.com/search?q=პოღოსიანი%20რუსლან	http://www.facebook.com/search.php?q=პოღოსიანი%20რუსლან	https://www.linkedin.com/vsearch/p?type=people&amp;keywords=პოღოსიანი%20რუსლან 
ჟვანია გიორგი	გიორგი	ჟვანია	http://parliament.ge//index.php?option=com_k2&amp;view=item&amp;id=253:zhvania-zurab&amp;Itemid=129&amp;lang=ge	https://declaration.gov.ge/declaration.php?id=44049	81	1	http://ka.wikipedia.org/w/index.php?search=ჟვანია%20გიორგი	https://twitter.com/search?q=ჟვანია%20გიორგი	http://www.facebook.com/search.php?q=ჟვანია%20გიორგი	https://www.linkedin.com/vsearch/p?type=people&amp;keywords=ჟვანია%20გიორგი 
ჟორჟოლინი გია	გია	ჟორჟოლინი	http://parliament.ge//index.php?option=com_k2&amp;view=item&amp;id=214:jorjoliani-gia&amp;Itemid=129&amp;lang=ge	Last Asset Declaration	Number of days between electiondate and submission of Last Asset Declaration	0	http://ka.wikipedia.org/w/index.php?search=ჟორჟოლინი%20გია	https://twitter.com/search?q=ჟორჟოლინი%20გია	http://www.facebook.com/search.php?q=ჟორჟოლინი%20გია	https://www.linkedin.com/vsearch/p?type=people&amp;keywords=ჟორჟოლინი%20გია 
რატიანი სერგო	სერგო	რატიანი	http://parliament.ge//index.php?option=com_k2&amp;view=item&amp;id=202:ratiani-sergo&amp;Itemid=129&amp;lang=ge	https://declaration.gov.ge/declaration.php?id=44051	81	1	http://ka.wikipedia.org/w/index.php?search=რატიანი%20სერგო	https://twitter.com/search?q=რატიანი%20სერგო	http://www.facebook.com/search.php?q=რატიანი%20სერგო	https://www.linkedin.com/vsearch/p?type=people&amp;keywords=რატიანი%20სერგო 
საგანელიძე დავით	დავით	საგანელიძე	http://parliament.ge//index.php?option=com_k2&amp;view=item&amp;id=203:saganelidze-david&amp;Itemid=129&amp;lang=ge	https://declaration.gov.ge/declaration.php?id=44052	82	1	http://ka.wikipedia.org/w/index.php?search=საგანელიძე%20დავით	https://twitter.com/search?q=საგანელიძე%20დავით	http://www.facebook.com/search.php?q=საგანელიძე%20დავით	https://www.linkedin.com/vsearch/p?type=people&amp;keywords=საგანელიძე%20დავით 
საჯაია მარიამ	მარიამ	საჯაია	http://parliament.ge//index.php?option=com_k2&amp;view=item&amp;id=205:sajaia-mariam&amp;Itemid=129&amp;lang=ge	https://declaration.gov.ge/declaration.php?id=44055	81	1	http://ka.wikipedia.org/w/index.php?search=საჯაია%20მარიამ	https://twitter.com/search?q=საჯაია%20მარიამ	http://www.facebook.com/search.php?q=საჯაია%20მარიამ	https://www.linkedin.com/vsearch/p?type=people&amp;keywords=საჯაია%20მარიამ 
საყვარელიძე დავით	დავით	საყვარელიძე	http://parliament.ge//index.php?option=com_k2&amp;view=item&amp;id=256:sakvarelidze-david&amp;Itemid=117&amp;lang=ge	https://declaration.gov.ge/declaration.php?id=45558	215	1	http://ka.wikipedia.org/w/index.php?search=საყვარელიძე%20დავით	https://twitter.com/search?q=საყვარელიძე%20დავით	http://www.facebook.com/search.php?q=საყვარელიძე%20დავით	https://www.linkedin.com/vsearch/p?type=people&amp;keywords=საყვარელიძე%20დავით 
საყვარელიძე ფრიდონ	ფრიდონ	საყვარელიძე	http://parliament.ge//index.php?option=com_k2&amp;view=item&amp;id=204:sakvarelidze-phridon&amp;Itemid=129&amp;lang=ge	https://declaration.gov.ge/declaration.php?id=44538	78	1	http://ka.wikipedia.org/w/index.php?search=საყვარელიძე%20ფრიდონ	https://twitter.com/search?q=საყვარელიძე%20ფრიდონ	http://www.facebook.com/search.php?q=საყვარელიძე%20ფრიდონ	https://www.linkedin.com/vsearch/p?type=people&amp;keywords=საყვარელიძე%20ფრიდონ 
სამხარაული გელა	გელა	სამხარაული	http://parliament.ge//index.php?option=com_k2&amp;view=item&amp;id=159:samkharauli-gela&amp;Itemid=129&amp;lang=ge	https://declaration.gov.ge/declaration.php?id=44053	81	1	http://ka.wikipedia.org/w/index.php?search=სამხარაული%20გელა	https://twitter.com/search?q=სამხარაული%20გელა	http://www.facebook.com/search.php?q=სამხარაული%20გელა	https://www.linkedin.com/vsearch/p?type=people&amp;keywords=სამხარაული%20გელა 
სანიკიძე გუბაზ	გუბაზ	სანიკიძე	http://parliament.ge//index.php?option=com_k2&amp;view=item&amp;id=173:sanikidze-gubaz&amp;Itemid=129&amp;lang=ge	https://declaration.gov.ge/declaration.php?id=47891	408	2	http://ka.wikipedia.org/w/index.php?search=სანიკიძე%20გუბაზ	https://twitter.com/search?q=სანიკიძე%20გუბაზ	http://www.facebook.com/search.php?q=სანიკიძე%20გუბაზ	https://www.linkedin.com/vsearch/p?type=people&amp;keywords=სანიკიძე%20გუბაზ 
სესიაშვილი ირაკლი	ირაკლი	სესიაშვილი	http://parliament.ge//index.php?option=com_k2&amp;view=item&amp;id=208:sesiashvili-irakli&amp;Itemid=129&amp;lang=ge	https://declaration.gov.ge/declaration.php?id=44056	77	1	http://ka.wikipedia.org/w/index.php?search=სესიაშვილი%20ირაკლი	https://twitter.com/search?q=სესიაშვილი%20ირაკლი	http://www.facebook.com/search.php?q=სესიაშვილი%20ირაკლი	https://www.linkedin.com/vsearch/p?type=people&amp;keywords=სესიაშვილი%20ირაკლი 
სუბელიანი კობა	კობა	სუბელიანი	http://parliament.ge//index.php?option=com_k2&amp;view=item&amp;id=210:subeliani-koba&amp;Itemid=129&amp;lang=ge	https://declaration.gov.ge/declaration.php?id=45776	224	1	http://ka.wikipedia.org/w/index.php?search=სუბელიანი%20კობა	https://twitter.com/search?q=სუბელიანი%20კობა	http://www.facebook.com/search.php?q=სუბელიანი%20კობა	https://www.linkedin.com/vsearch/p?type=people&amp;keywords=სუბელიანი%20კობა 
სულეიმანოვი აზერ	აზერ	სულეიმანოვი	http://parliament.ge//index.php?option=com_k2&amp;view=item&amp;id=118:suleimanov-azer&amp;Itemid=129&amp;lang=ge	https://declaration.gov.ge/declaration.php?id=45799	224	4	http://ka.wikipedia.org/w/index.php?search=სულეიმანოვი%20აზერ	https://twitter.com/search?q=სულეიმანოვი%20აზერ	http://www.facebook.com/search.php?q=სულეიმანოვი%20აზერ	https://www.linkedin.com/vsearch/p?type=people&amp;keywords=სულეიმანოვი%20აზერ 
ტრიპოლსკი ერეკლე	ერეკლე	ტრიპოლსკი	http://parliament.ge//index.php?option=com_k2&amp;view=item&amp;id=160:tripolski-erekle&amp;Itemid=129&amp;lang=ge	https://declaration.gov.ge/declaration.php?id=44058	81	1	http://ka.wikipedia.org/w/index.php?search=ტრიპოლსკი%20ერეკლე	https://twitter.com/search?q=ტრიპოლსკი%20ერეკლე	http://www.facebook.com/search.php?q=ტრიპოლსკი%20ერეკლე	https://www.linkedin.com/vsearch/p?type=people&amp;keywords=ტრიპოლსკი%20ერეკლე 
ტყემალაძე ზურაბ	ზურაბ	ტყემალაძე	http://parliament.ge//index.php?option=com_k2&amp;view=item&amp;id=234:tkemaladze-zurab&amp;Itemid=129&amp;lang=ge	https://declaration.gov.ge/declaration.php?id=44059	81	1	http://ka.wikipedia.org/w/index.php?search=ტყემალაძე%20ზურაბ	https://twitter.com/search?q=ტყემალაძე%20ზურაბ	http://www.facebook.com/search.php?q=ტყემალაძე%20ზურაბ	https://www.linkedin.com/vsearch/p?type=people&amp;keywords=ტყემალაძე%20ზურაბ 
უსუფაშვილი დავით	დავით	უსუფაშვილი	http://parliament.ge//index.php?option=com_k2&amp;view=item&amp;id=164:usuphashvili-david&amp;Itemid=129&amp;lang=ge	https://declaration.gov.ge/declaration.php?id=44060	80	1	http://ka.wikipedia.org/w/index.php?search=უსუფაშვილი%20დავით	https://twitter.com/search?q=უსუფაშვილი%20დავით	http://www.facebook.com/search.php?q=უსუფაშვილი%20დავით	https://www.linkedin.com/vsearch/p?type=people&amp;keywords=უსუფაშვილი%20დავით 
ფეიქრიშვილი გიორგი	გიორგი	ფეიქრიშვილი	http://parliament.ge//index.php?option=com_k2&amp;view=item&amp;id=183:pheikrishvili-giorgi&amp;Itemid=129&amp;lang=ge	https://declaration.gov.ge/declaration.php?id=46497	273	1	http://ka.wikipedia.org/w/index.php?search=ფეიქრიშვილი%20გიორგი	https://twitter.com/search?q=ფეიქრიშვილი%20გიორგი	http://www.facebook.com/search.php?q=ფეიქრიშვილი%20გიორგი	https://www.linkedin.com/vsearch/p?type=people&amp;keywords=ფეიქრიშვილი%20გიორგი 
