<?xml version="1.0" encoding="UTF-8"?>
ქურდაძე	გოჩა	ევროპასთან ინტეგრაციის კომიტეტი	2006-06-29;	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის ივნისი 
ჩახვაძე	გიორგი	ევროპასთან ინტეგრაციის კომიტეტი	2006-06-12;	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის ივნისი 
ჯორბენაზე	თამაზ	ევროპასთან ინტეგრაციის კომიტეტი	2006-06-20;	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის ივნისი 
შერაზადაშვილი	ზაქარია	თავდაცვისა და უშიშროების კომიტეტი	2006-06-01;2006-06-07;2006-06-12;2006-06-19;2006-06-20;2006-06-21;2006-06-27;	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის ივნისი 
ხურციძე	ბეჟან	თავდაცვისა და უშიშროების კომიტეტი	2006-06-07;	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის ივნისი 
გვარამაძე	ირაკლი	თავდაცვისა და უშიშროების კომიტეტი	2006-06-01	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის ივნისი 
ბუკია	გიგა	თავდაცვისა და უშიშროების კომიტეტი	2006-06-01;2006-06-07;	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის ივნისი 
უკლება	გიორგი	თავდაცვისა და უშიშროების კომიტეტი	2006-06-01	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის ივნისი 
ხაბაზი	კობა	თავდაცვისა და უშიშროების კომიტეტი	2006-06-01;	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის ივნისი 
ძიძიგური	ზვიად	თავდაცვისა და უშიშროების კომიტეტი	2006-06-01;2006-06-07;	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის ივნისი 
კვეზერელი	ნიკოლოზ	თავდაცვისა და უშიშროების კომიტეტი	2006-06-07;	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის ივნისი 
გამყრელიძე	დავით	თავდაცვისა და უშიშროების კომიტეტი	2006-06-01;	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის ივნისი 
პარუნაშვილი	ნუგზარ	თავდაცვისა და უშიშროების კომიტეტი	2006-06-07;	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის ივნისი 
ვახტანგიშვილი	გურამ	თავდაცვისა და უშიშროების კომიტეტი	2006-06-07;	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის ივნისი 
ცაძიკიძე	პავლე	თავდაცვისა და უშიშროების კომიტეტი	2006-06-07;	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის ივნისი 
ნაცვლიშვილი	ნიკოლოზ	იურიდიულ საკითხთა კომიტეტი	2006-06-01;2006-06-02	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის ივნისი 
დარასელია	ლაშა	იურიდიულ საკითხთა კომიტეტი	2006-06-21;	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის ივნისი 
დიასამიძე	თამაზ	იურიდიულ საკითხთა კომიტეტი	2006-06-02;2006-06-16	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის ივნისი 
რურუა	ნიკოლოზ	იურიდიულ საკითხთა კომიტეტი	2006-06-01;2006-06-02;	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის ივნისი 
ლეჟავა	პაატა	იურიდიულ საკითხთა კომიტეტი	2006-06-02;	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის ივნისი 
გუნცაძე	კონსანტინე	იურიდიულ საკითხთა კომიტეტი	2006-06-01;2006-06-02;2006-06-16	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის ივნისი 
არონია	ნაზი	იურიდიულ საკითხთა კომიტეტი	2006-06-02	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის ივნისი 
მოვსესიანი	ჰამლეტ	იურიდიულ საკითხთა კომიტეტი	2006-06-02;	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის ივნისი 
ჩიხრაძე	ფიქრია	საგარეო ურთიერთობათა კომიტეტი	2006-06-12;	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის ივნისი 
ცაგარეიშვილი	გიორგი	საპროცედურო საკითხთა და წესების კომიტეტი	2006-06-28;	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის ივნისი 
მგელაძე	არსენ	ჯანმრთელობის დაცვისა და სოციალურ საკითხთა კომიტეტი	2006-06-14	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის ივნისი 
ნარჩემაშვილი	ლაშა	ჯანმრთელობის დაცვისა და სოციალურ საკითხთა კომიტეტი	2006-06-14;	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის ივნისი 
გოგიჩაშვილი	თენგიზ	აგრარულ საკითხთა კომიტეტი	2006-05-02;2006-05-18;	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მაისი 
საგანელიძე	დავით	აგრარულ საკითხთა კომიტეტი	2006-05-18;	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მაისი 
უმბათოვი	ალახვერდ	აგრარულ საკითხთა კომიტეტი	2006-05-04;2006-05-18;	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მაისი 
ნანეტაშვილი	ბადრი	ადამიანის უფლებათა დაცვისა და სამოქალაქო ინტეგრაციის კომიტეტი	2006-05-03;2006-05-16;2006-05-19;	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მაისი 
დოლიშვილი	თემურ	დარგობრივი ეკონომიკისა და ეკონომიკური პოლიტიკის კომიტეტი	2006-05-24	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მაისი 
გველუკაშვილი	თამაზ	დარგობრივი ეკონომიკისა და ეკონომიკური პოლიტიკის კომიტეტი	2006-05-19;	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მაისი 
მენაბდე	ლევან	დარგობრივი ეკონომიკისა და ეკონომიკური პოლიტიკის კომიტეტი	2006-05-19;	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მაისი 
ჩიგოგიძე	ვასილ	დარგობრივი ეკონომიკისა და ეკონომიკური პოლიტიკის კომიტეტი	2006-05-17;2006-05-19;2006-05-24	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მაისი 
ნანეტაშვილი	ბადრი	დარგობრივი ეკონომიკისა და ეკონომიკური პოლიტიკის კომიტეტი	2006-05-05;2006-05-17;2006-05-19;2006-05-24;	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მაისი 
პატარკაციშვილი	ნანა	ევროპასთან ინტეგრაციის კომიტეტი	2006-05-03;2006-05-18;	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მაისი 
თედორაძე	რამაზ	ევროპასთან ინტეგრაციის კომიტეტი	2006-05-03;	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მაისი 
ქურდაძე	გოჩა	ევროპასთან ინტეგრაციის კომიტეტი	2006-05-18;	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მაისი 
ნაჭყებია	მანანა	ევროპასთან ინტეგრაციის კომიტეტი	2006-05-03;	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მაისი 
კოსტავა	ზურაბ	ევროპასთან ინტეგრაციის კომიტეტი	2006-05-03;2006-05-18;	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მაისი 
შერაზადაშვილი	ზაქარია	თავდაცვისა და უშიშროების კომიტეტი	2006-05-03;2006-05-18;2006-05-24;	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მაისი 
ხურციძე	ბეჟან	თავდაცვისა და უშიშროების კომიტეტი	2006-05-24;	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მაისი 
გვარამაძე	ირაკლი	თავდაცვისა და უშიშროების კომიტეტი	2006-05-18	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მაისი 
იმნაძე	გიორგი	თავდაცვისა და უშიშროების კომიტეტი	2006-05-03;	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მაისი 
უკლება	გიორგი	თავდაცვისა და უშიშროების კომიტეტი	2006-05-03	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მაისი 
ხაბაზი	კობა	თავდაცვისა და უშიშროების კომიტეტი	2006-05-03;	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მაისი 
ბრეგაძე	ბიძინა	თავდაცვისა და უშიშროების კომიტეტი	2006-05-18;	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მაისი 
დუჩიძე	ლევან	თავდაცვისა და უშიშროების კომიტეტი	2006-05-18;	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მაისი 
გამყრელიძე	დავით	თავდაცვისა და უშიშროების კომიტეტი	2006-05-24;	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მაისი 
აბულაშილი	ნუგზარ	იურიდიულ საკითხთა კომიტეტი	2006-05-03;2006-05-05	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მაისი 
დარასელია	ლაშა	იურიდიულ საკითხთა კომიტეტი	2006-05-03;	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მაისი 
დიასამიძე	თამაზ	იურიდიულ საკითხთა კომიტეტი	2006-05-03;2006-05-05	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მაისი 
რურუა	ნიკოლოზ	იურიდიულ საკითხთა კომიტეტი	2006-05-03;2006-05-05;	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მაისი 
კუსიანი	რომან	იურიდიულ საკითხთა კომიტეტი	2006-05-05;	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მაისი 
გუნცაძე	კონსანტინე	იურიდიულ საკითხთა კომიტეტი	2006-05-03;2006-05-05;2006-05-19	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მაისი 
ცაგარეიშვილი	გიორგი	იურიდიულ საკითხთა კომიტეტი	2006-05-05	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მაისი 
მოვსესიანი	ჰამლეტ	იურიდიულ საკითხთა კომიტეტი	2006-05-05;;	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მაისი 
ლეჟავა	პაატა	იურიდიულ საკითხთა კომიტეტი	2006-05-19	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მაისი 
კუკავა	კახა	საპროცედურო საკითხთა და წესების კომიტეტი	2006-05-31;;	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მაისი 
სანებლიძე	მამუკა	ჯანმრთელობის დაცვისა და სოციალურ საკითხთა კომიტეტი	2006-05-17	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მაისი 
ნარჩემაშვილი	ლაშა	ჯანმრთელობის დაცვისა და სოციალურ საკითხთა კომიტეტი	2006-05-19;2006-05-24	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მაისი 
ქავთარაძე	თამაზ	აგრარულ საკითხთა კომიტეტი	2006-03-23;	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მარტი 
პატარკაციშვილი	ნანა	განათლების, მეცნიერების, კულტურისა და სპორტის კომიტეტი	2006-03-10	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მარტი 
შენგელაია	ელდარ	განათლების, მეცნიერების, კულტურისა და სპორტის კომიტეტი	2006-03-10;	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მარტი 
ხურციძე	ბეჟან	განათლების, მეცნიერების, კულტურისა და სპორტის კომიტეტი	2006-03-10;2006-03-15	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მარტი 
ვიქტორ	ჯაფარიძე	რეგიონალური პოლიტიკის, თვითმმართველობისა და მაღალმთიანი რეგიონების კომიტეტი	2005-02-18	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მარტი 
პატარკაციშვილი	ნანა	ევროპასთან ინტეგრაციის კომიტეტი	2006-03-22	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მარტი 
ნაჭყებია	მანანა	ევროპასთან ინტეგრაციის კომიტეტი	2006-03-22	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მარტი 
შერაზადაშვილი	ზაქარაია	თავდაცვისა და უშიშროების კომიტეტი	2006-03-06;2006-03-15	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მარტი 
ხურციძე	ბეჟან	თავდაცვისა და უშიშროების კომიტეტი	2006-03-15	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მარტი 
ძიძიგური	ზვიად	თავდაცვისა და უშიშროების კომიტეტი	2006-03-15;	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მარტი 
ცაძიკიძე	პავლე	თავდაცვისა და უშიშროების კომიტეტი	2006-03-06	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მარტი 
ქავთარაძე	ირაკლი	თავდაცვისა და უშიშროების კომიტეტი	2006-03-15	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მარტი 
გვარამაძე	ირაკლი	თავდაცვისა და უშიშროების კომიტეტი	2006-03-15	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მარტი 
ბოკერია	გიორგი	თავდაცვისა და უშიშროების კომიტეტი	2006-03-15;	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მარტი 
უკლება	გიორგი	თავდაცვისა და უშიშროების კომიტეტი	2006-03-15	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მარტი 
სუხიშვილი	კახაბერ	თავდაცვისა და უშიშროების კომიტეტი	2006-03-06	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მარტი 
აბულაძე	გიორგი	თავდაცვისა და უშიშროების კომიტეტი	2006-03-15;	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მარტი 
დავითაშვილი	კობა	იურიდიულ საკითხთა კომიტეტი	0615-03-092006-03-;0629-03-222006-03-	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მარტი 
არონია	ნაზი	იურიდიულ საკითხთა კომიტეტი	2006-03-09;	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მარტი 
ნაცვლიშვილი	ნიკოლოზ	იურიდიულ საკითხთა კომიტეტი	2006-03-09;	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მარტი 
ვერულაშვილი	მარიკა	იურიდიულ საკითხთა კომიტეტი	2006-03-15;	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მარტი 
გუნავა	ბეჟან	იურიდიულ საკითხთა კომიტეტი	0615-03-092006-03-;0629-03-222006-03-;	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მარტი 
აბულაშვილი	ნუგზარ	იურიდიულ საკითხთა კომიტეტი	2006-03-09;2006-03-15	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მარტი 
ლეჟავა	პაატა	იურიდიულ საკითხთა კომიტეტი	2006-03-15;2006-03-22	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მარტი 
გუნცაძე	კონსტანტინე	იურიდიულ საკითხთა კომიტეტი	2006-03-29	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2006 წლის მარტი 
გოგიჩაშვილი	თენგიზ	აგრარულ საკითხთა კომიტეტი	2007-09-14	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2007 წლის სექტემბერი 
თამაზ	ქავთარაძე	აგრარულ საკითხთა კომიტეტი	2007-09-14	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2007 წლის სექტემბერი 
ფიქრია	ჩიხრაძე	ადამიანის უფლებათა დაცვისა და სამოქალამოქო ინტეგრაციის კომიტეტი	2007-09-07	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2007 წლის სექტემბერი 
თემური	დოლიშვილი	დარგობრივი ეკონომიკისა და ეკონომიკური პოლიტიკის კომიტეტი	2007-09-19	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2007 წლის სექტემბერი 
გრიგოლი	ქობალია	დარგობრივი ეკონომიკისა და ეკონომიკური პოლიტიკის კომიტეტი	2007-09-19	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2007 წლის სექტემბერი 
ვასილი	ჩიგოგიძე	დარგობრივი ეკონომიკისა და ეკონომიკური პოლიტიკის კომიტეტი	2007-09-19	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2007 წლის სექტემბერი 
ცეზარი	ჩოჩელი	დარგობრივი ეკონომიკისა და ეკონომიკური პოლიტიკის კომიტეტი	2007-09-19	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2007 წლის სექტემბერი 
მარიკა	ვერულაშვილი	ევროპასთან ინტეგრაციის კომიტეტი	2007-09-20	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2007 წლის სექტემბერი 
თამაზი	გველუკაშვილი	ევროპასთან ინტეგრაციის კომიტეტი	2007-09-20	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2007 წლის სექტემბერი 
მელიქი	რაისიანი	ევროპასთან ინტეგრაციის კომიტეტი	2007-09-20	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2007 წლის სექტემბერი 
გოჩა	ქურდაძე	ევროპასთან ინტეგრაციის კომიტეტი	2007-09-13	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2007 წლის სექტემბერი 
ალექსანდრე	მენაბდე	ევროპასთან ინტეგრაციის კომიტეტი	2007-09-13	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2007 წლის სექტემბერი 
ზურაბი	კოსტავა	ევროპასთან ინტეგრაციის კომიტეტი	0720-09-132007-09-	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2007 წლის სექტემბერი 
ირაკლი	გვარამაძე	თავდაცვისა და უშიშროების კომიტეტი	2007-09-08	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2007 წლის სექტემბერი 
ბეჟანი	ხურციძე	თავდაცვისა და უშიშროების კომიტეტი	0713-09-82007-09-	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2007 წლის სექტემბერი 
კახა	სუხიშვილი	თავდაცვისა და უშიშროების კომიტეტი	2007-09-13	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2007 წლის სექტემბერი 
როინი	ჯანაშია	თავდაცვისა და უშიშროების კომიტეტი	2007-09-13	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2007 წლის სექტემბერი 
გიორგი	აბულაძე	თავდაცვისა და უშიშროების კომიტეტი	2007-09-13	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2007 წლის სექტემბერი 
ჰამლეტი	მოვსესინი	იურიდიულ საკითხთა კომიტეტი	2007-09-04	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2007 წლის სექტემბერი 
ქეთევანი	მახარაშვილი	იურიდიულ საკითხთა კომიტეტი	2007-09-04	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2007 წლის სექტემბერი 
ლაშა	ნარჩემაშვილი	იურიდიულ საკითხთა კომიტეტი	0720-09-42007-09-	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2007 წლის სექტემბერი 
ბიძინა	გუჯაბიძე	იურიდიულ საკითხთა კომიტეტი	2007-09-04	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2007 წლის სექტემბერი 
გიორგი	ცაგარეიშვილი	იურიდიულ საკითხთა კომიტეტი	0720-09-42007-09-	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2007 წლის სექტემბერი 
გიორგი	ცაგარეიშვილი	საპროცედურო საკითხთა და წესების კომიტეტი	2007-09-14	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2007 წლის სექტემბერი 
თამაზი	ყაჭეიშვილი	აგრარულ საკითხთა კომიტეტი	2012-12-04	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2012 წლის დეკემბერი 
გიორგი	ვაშაძე	განათლების, მეცნიერების და კულტურის კომიტეტი	2012-12-04	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2012 წლის დეკემბერი 
გიორგი	ქავთარაძე	განათლების, მეცნიერების და კულტურის კომიტეტი	2012-12-28	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2012 წლის დეკემბერი 
ხათუნა	გოგორიშვილი	გარემოს დაცვისა და ბუნებრივი რესურსების კომიტეტი	2012-12-13	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2012 წლის დეკემბერი 
დავით	ჭავჭანიძე	გარემოს დაცვისა და ბუნებრივი რესურსების კომიტეტი	2012-12-13	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2012 წლის დეკემბერი 
გიორგი	ხაჩიძე	გარემოს დაცვისა და ბუნებრივი რესურსების კომიტეტი	2012-12-13	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2012 წლის დეკემბერი 
ბიძინა	გუჯაბიძე	საპროცედურო საკითხთა და წესების კომიტეტი	2012-12-03	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2012 წლის დეკემბერი 
შალვა	კიკნაველიძე	საპროცედურო საკითხთა და წესების კომიტეტი	2012-12-03	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2012 წლის დეკემბერი 
გურამ	მისაბიშვილი	საპროცედურო საკითხთა და წესების კომიტეტი	2012-12-05	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2012 წლის დეკემბერი 
კარლო	კოპალიანი	საპროცედურო საკითხთა და წესების კომიტეტი	2012-12-06;2012-12-07	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2012 წლის დეკემბერი 
გოგი	ლიპარტელიანი	საპროცედურო საკითხთა და წესების კომიტეტი	2012-12-06	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2012 წლის დეკემბერი 
გიორგი	ჟვანია	აგრარულ საკითხთა კომიტეტი	2012-11-22	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2012 წლის ნოემბერი 
რევაზ	შავლოხაშვილი	აგრარულ საკითხთა კომიტეტი	2012-11-22	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2012 წლის ნოემბერი 
